0
  (0, 32705)	3.0"
"  (0, 42)	5.0
  (0, 67)	1.0
  (0, 79)	1.0
  (0, 147)	1.0
  (0, 166)	1.0
  (0, 248)	1.0
  (0, 276)	1.0
  (0, 410)	1.0
  (0, 412)	1.0
  (0, 442)	1.0
  (0, 464)	1.0
  (0, 492)	3.0
  (0, 528)	1.0
  (0, 556)	3.0
  (0, 558)	3.0
  (0, 560)	2.0
  (0, 592)	1.0
  (0, 644)	1.0
  (0, 686)	1.0
  (0, 763)	1.0
  (0, 769)	1.0
  (0, 770)	1.0
  (0, 786)	1.0
  (0, 819)	2.0
  (0, 824)	1.0
  :	:
  (0, 31759)	1.0
  (0, 31823)	1.0
  (0, 31928)	1.0
  (0, 31945)	1.0
  (0, 31949)	2.0
  (0, 31959)	1.0
  (0, 31963)	2.0
  (0, 31964)	1.0
  (0, 31984)	2.0
  (0, 32001)	1.0
  (0, 32017)	1.0
  (0, 32022)	6.0
  (0, 32029)	1.0
  (0, 32044)	1.0
  (0, 32069)	1.0
  (0, 32096)	1.0
  (0, 32205)	1.0
  (0, 32215)	1.0
  (0, 32692)	1.0
  (0, 32695)	4.0
  (0, 32696)	2.0
  (0, 32698)	8.0
  (0, 32702)	1.0
  (0, 32705)	2.0
  (0, 32708)	3.0"
"  (0, 42)	1.0
  (0, 63)	1.0
  (0, 67)	1.0
  (0, 81)	2.0
  (0, 84)	1.0
  (0, 85)	1.0
  (0, 163)	1.0
  (0, 166)	6.0
  (0, 196)	1.0
  (0, 201)	2.0
  (0, 229)	1.0
  (0, 245)	1.0
  (0, 259)	1.0
  (0, 263)	1.0
  (0, 266)	1.0
  (0, 316)	1.0
  (0, 369)	1.0
  (0, 383)	1.0
  (0, 410)	1.0
  (0, 412)	1.0
  (0, 416)	1.0
  (0, 442)	2.0
  (0, 446)	1.0
  (0, 482)	3.0
  (0, 492)	39.0
  :	:
  (0, 32349)	2.0
  (0, 32398)	4.0
  (0, 32416)	1.0
  (0, 32438)	1.0
  (0, 32448)	1.0
  (0, 32451)	1.0
  (0, 32464)	1.0
  (0, 32495)	1.0
  (0, 32526)	1.0
  (0, 32581)	1.0
  (0, 32593)	1.0
  (0, 32601)	1.0
  (0, 32613)	1.0
  (0, 32693)	1.0
  (0, 32694)	2.0
  (0, 32696)	11.0
  (0, 32697)	4.0
  (0, 32698)	23.0
  (0, 32699)	3.0
  (0, 32701)	3.0
  (0, 32702)	17.0
  (0, 32705)	11.0
  (0, 32706)	1.0
  (0, 32707)	1.0
  (0, 32708)	4.0"
"  (0, 42)	1.0
  (0, 57)	1.0
  (0, 67)	1.0
  (0, 85)	1.0
  (0, 166)	6.0
  (0, 210)	1.0
  (0, 316)	1.0
  (0, 408)	1.0
  (0, 446)	1.0
  (0, 464)	1.0
  (0, 482)	1.0
  (0, 492)	23.0
  (0, 524)	1.0
  (0, 558)	1.0
  (0, 583)	1.0
  (0, 588)	1.0
  (0, 644)	1.0
  (0, 697)	1.0
  (0, 735)	1.0
  (0, 764)	1.0
  (0, 793)	1.0
  (0, 811)	1.0
  (0, 859)	1.0
  (0, 908)	12.0
  (0, 998)	1.0
  :	:
  (0, 32044)	1.0
  (0, 32067)	1.0
  (0, 32082)	1.0
  (0, 32121)	1.0
  (0, 32216)	1.0
  (0, 32246)	1.0
  (0, 32273)	1.0
  (0, 32345)	1.0
  (0, 32398)	2.0
  (0, 32448)	1.0
  (0, 32449)	1.0
  (0, 32458)	1.0
  (0, 32526)	2.0
  (0, 32581)	1.0
  (0, 32588)	1.0
  (0, 32693)	1.0
  (0, 32696)	1.0
  (0, 32697)	4.0
  (0, 32698)	8.0
  (0, 32699)	13.0
  (0, 32701)	3.0
  (0, 32702)	3.0
  (0, 32703)	1.0
  (0, 32705)	11.0
  (0, 32708)	5.0"
"  (0, 42)	3.0
  (0, 53)	1.0
  (0, 81)	1.0
  (0, 94)	1.0
  (0, 121)	1.0
  (0, 166)	4.0
  (0, 178)	1.0
  (0, 210)	1.0
  (0, 258)	1.0
  (0, 492)	21.0
  (0, 535)	1.0
  (0, 556)	1.0
  (0, 558)	1.0
  (0, 567)	1.0
  (0, 594)	5.0
  (0, 607)	1.0
  (0, 631)	1.0
  (0, 644)	1.0
  (0, 688)	1.0
  (0, 709)	1.0
  (0, 799)	1.0
  (0, 819)	1.0
  (0, 820)	1.0
  (0, 826)	1.0
  (0, 880)	1.0
  :	:
  (0, 31855)	1.0
  (0, 31919)	1.0
  (0, 31923)	1.0
  (0, 31949)	5.0
  (0, 31970)	1.0
  (0, 32022)	22.0
  (0, 32036)	1.0
  (0, 32044)	1.0
  (0, 32067)	1.0
  (0, 32104)	1.0
  (0, 32395)	1.0
  (0, 32398)	1.0
  (0, 32451)	2.0
  (0, 32468)	1.0
  (0, 32499)	1.0
  (0, 32526)	1.0
  (0, 32543)	1.0
  (0, 32696)	5.0
  (0, 32697)	3.0
  (0, 32698)	7.0
  (0, 32699)	3.0
  (0, 32702)	5.0
  (0, 32704)	1.0
  (0, 32706)	2.0
  (0, 32708)	1.0"
"  (0, 42)	1.0
  (0, 53)	1.0
  (0, 61)	1.0
  (0, 110)	1.0
  (0, 121)	4.0
  (0, 166)	2.0
  (0, 259)	1.0
  (0, 415)	1.0
  (0, 446)	1.0
  (0, 464)	1.0
  (0, 492)	18.0
  (0, 495)	1.0
  (0, 502)	1.0
  (0, 514)	1.0
  (0, 517)	1.0
  (0, 525)	1.0
  (0, 535)	1.0
  (0, 558)	2.0
  (0, 674)	1.0
  (0, 686)	1.0
  (0, 687)	1.0
  (0, 761)	1.0
  (0, 763)	1.0
  (0, 820)	1.0
  (0, 902)	1.0
  :	:
  (0, 31859)	1.0
  (0, 31926)	1.0
  (0, 31949)	1.0
  (0, 31954)	1.0
  (0, 32018)	1.0
  (0, 32022)	13.0
  (0, 32037)	1.0
  (0, 32066)	1.0
  (0, 32069)	1.0
  (0, 32082)	1.0
  (0, 32187)	1.0
  (0, 32211)	1.0
  (0, 32246)	1.0
  (0, 32398)	3.0
  (0, 32495)	1.0
  (0, 32601)	1.0
  (0, 32641)	1.0
  (0, 32664)	1.0
  (0, 32696)	5.0
  (0, 32697)	1.0
  (0, 32698)	14.0
  (0, 32699)	1.0
  (0, 32702)	5.0
  (0, 32705)	3.0
  (0, 32708)	1.0"
"  (0, 40)	1.0
  (0, 53)	2.0
  (0, 70)	1.0
  (0, 110)	1.0
  (0, 113)	1.0
  (0, 121)	1.0
  (0, 166)	1.0
  (0, 201)	1.0
  (0, 210)	2.0
  (0, 326)	2.0
  (0, 412)	1.0
  (0, 415)	2.0
  (0, 464)	1.0
  (0, 479)	1.0
  (0, 492)	13.0
  (0, 502)	1.0
  (0, 551)	1.0
  (0, 556)	1.0
  (0, 565)	2.0
  (0, 600)	1.0
  (0, 610)	1.0
  (0, 617)	1.0
  (0, 619)	2.0
  (0, 644)	2.0
  (0, 651)	1.0
  :	:
  (0, 31970)	2.0
  (0, 31974)	1.0
  (0, 32001)	2.0
  (0, 32016)	1.0
  (0, 32022)	10.0
  (0, 32047)	2.0
  (0, 32081)	1.0
  (0, 32270)	1.0
  (0, 32322)	2.0
  (0, 32398)	1.0
  (0, 32400)	1.0
  (0, 32448)	1.0
  (0, 32494)	1.0
  (0, 32526)	1.0
  (0, 32645)	4.0
  (0, 32646)	1.0
  (0, 32696)	4.0
  (0, 32697)	4.0
  (0, 32698)	19.0
  (0, 32699)	12.0
  (0, 32701)	3.0
  (0, 32702)	5.0
  (0, 32705)	4.0
  (0, 32706)	1.0
  (0, 32708)	2.0"
"  (0, 113)	1.0
  (0, 166)	2.0
  (0, 234)	1.0
  (0, 248)	1.0
  (0, 263)	1.0
  (0, 277)	1.0
  (0, 369)	1.0
  (0, 383)	3.0
  (0, 439)	1.0
  (0, 482)	1.0
  (0, 492)	31.0
  (0, 517)	1.0
  (0, 524)	1.0
  (0, 525)	1.0
  (0, 556)	6.0
  (0, 558)	4.0
  (0, 588)	2.0
  (0, 592)	1.0
  (0, 594)	1.0
  (0, 598)	1.0
  (0, 610)	1.0
  (0, 644)	4.0
  (0, 651)	1.0
  (0, 684)	1.0
  (0, 688)	1.0
  :	:
  (0, 32215)	5.0
  (0, 32216)	1.0
  (0, 32253)	1.0
  (0, 32322)	1.0
  (0, 32427)	1.0
  (0, 32434)	1.0
  (0, 32448)	1.0
  (0, 32476)	2.0
  (0, 32495)	1.0
  (0, 32513)	1.0
  (0, 32526)	1.0
  (0, 32601)	1.0
  (0, 32643)	1.0
  (0, 32644)	1.0
  (0, 32645)	3.0
  (0, 32649)	1.0
  (0, 32696)	31.0
  (0, 32697)	2.0
  (0, 32698)	17.0
  (0, 32699)	3.0
  (0, 32701)	2.0
  (0, 32702)	8.0
  (0, 32705)	7.0
  (0, 32707)	1.0
  (0, 32708)	10.0"
"  (0, 166)	1.0
  (0, 201)	1.0
  (0, 210)	2.0
  (0, 363)	1.0
  (0, 412)	2.0
  (0, 464)	1.0
  (0, 492)	11.0
  (0, 556)	1.0
  (0, 558)	3.0
  (0, 610)	1.0
  (0, 624)	1.0
  (0, 644)	2.0
  (0, 662)	1.0
  (0, 674)	1.0
  (0, 692)	1.0
  (0, 697)	1.0
  (0, 761)	2.0
  (0, 805)	1.0
  (0, 819)	1.0
  (0, 859)	2.0
  (0, 908)	6.0
  (0, 966)	2.0
  (0, 1019)	1.0
  (0, 1109)	4.0
  (0, 1184)	1.0
  :	:
  (0, 31855)	1.0
  (0, 31923)	1.0
  (0, 31928)	2.0
  (0, 31932)	1.0
  (0, 31963)	1.0
  (0, 32022)	9.0
  (0, 32044)	1.0
  (0, 32083)	1.0
  (0, 32322)	1.0
  (0, 32349)	1.0
  (0, 32398)	1.0
  (0, 32411)	1.0
  (0, 32416)	1.0
  (0, 32567)	1.0
  (0, 32595)	1.0
  (0, 32612)	1.0
  (0, 32649)	1.0
  (0, 32696)	3.0
  (0, 32697)	3.0
  (0, 32698)	11.0
  (0, 32699)	15.0
  (0, 32701)	3.0
  (0, 32702)	4.0
  (0, 32705)	2.0
  (0, 32708)	3.0"
"  (0, 35)	1.0
  (0, 70)	1.0
  (0, 166)	1.0
  (0, 178)	1.0
  (0, 210)	2.0
  (0, 363)	1.0
  (0, 412)	1.0
  (0, 482)	1.0
  (0, 492)	16.0
  (0, 517)	1.0
  (0, 519)	1.0
  (0, 558)	6.0
  (0, 569)	1.0
  (0, 631)	1.0
  (0, 644)	3.0
  (0, 684)	2.0
  (0, 686)	2.0
  (0, 747)	1.0
  (0, 769)	1.0
  (0, 798)	1.0
  (0, 800)	1.0
  (0, 820)	1.0
  (0, 908)	4.0
  (0, 1057)	1.0
  (0, 1109)	2.0
  :	:
  (0, 31964)	1.0
  (0, 31970)	1.0
  (0, 32022)	9.0
  (0, 32028)	1.0
  (0, 32036)	1.0
  (0, 32066)	1.0
  (0, 32067)	2.0
  (0, 32095)	1.0
  (0, 32120)	1.0
  (0, 32186)	1.0
  (0, 32318)	1.0
  (0, 32398)	1.0
  (0, 32400)	1.0
  (0, 32451)	1.0
  (0, 32523)	1.0
  (0, 32526)	1.0
  (0, 32542)	1.0
  (0, 32646)	1.0
  (0, 32696)	2.0
  (0, 32697)	1.0
  (0, 32698)	12.0
  (0, 32701)	1.0
  (0, 32702)	4.0
  (0, 32705)	3.0
  (0, 32708)	2.0"
"  (0, 53)	1.0
  (0, 121)	2.0
  (0, 166)	4.0
  (0, 201)	2.0
  (0, 210)	1.0
  (0, 248)	1.0
  (0, 326)	2.0
  (0, 333)	1.0
  (0, 383)	1.0
  (0, 412)	1.0
  (0, 453)	1.0
  (0, 492)	59.0
  (0, 495)	1.0
  (0, 514)	1.0
  (0, 517)	1.0
  (0, 556)	2.0
  (0, 558)	4.0
  (0, 592)	1.0
  (0, 604)	1.0
  (0, 618)	1.0
  (0, 644)	2.0
  (0, 676)	1.0
  (0, 709)	1.0
  (0, 735)	1.0
  (0, 749)	1.0
  :	:
  (0, 32075)	1.0
  (0, 32082)	1.0
  (0, 32120)	1.0
  (0, 32144)	1.0
  (0, 32211)	1.0
  (0, 32215)	1.0
  (0, 32344)	1.0
  (0, 32451)	1.0
  (0, 32476)	1.0
  (0, 32480)	1.0
  (0, 32526)	2.0
  (0, 32543)	2.0
  (0, 32601)	1.0
  (0, 32610)	1.0
  (0, 32611)	1.0
  (0, 32690)	1.0
  (0, 32696)	2.0
  (0, 32697)	2.0
  (0, 32698)	6.0
  (0, 32699)	8.0
  (0, 32702)	11.0
  (0, 32705)	3.0
  (0, 32707)	1.0
  (0, 32708)	2.0
  (0, 32721)	1.0"
"  (0, 35)	1.0
  (0, 42)	3.0
  (0, 67)	1.0
  (0, 166)	3.0
  (0, 223)	1.0
  (0, 248)	1.0
  (0, 410)	2.0
  (0, 464)	1.0
  (0, 492)	13.0
  (0, 517)	1.0
  (0, 524)	1.0
  (0, 531)	1.0
  (0, 556)	1.0
  (0, 558)	3.0
  (0, 574)	1.0
  (0, 594)	4.0
  (0, 610)	1.0
  (0, 624)	14.0
  (0, 631)	1.0
  (0, 684)	1.0
  (0, 811)	1.0
  (0, 819)	2.0
  (0, 864)	1.0
  (0, 908)	8.0
  (0, 916)	1.0
  :	:
  (0, 31997)	1.0
  (0, 32022)	18.0
  (0, 32027)	1.0
  (0, 32029)	1.0
  (0, 32044)	1.0
  (0, 32062)	1.0
  (0, 32082)	1.0
  (0, 32099)	1.0
  (0, 32187)	1.0
  (0, 32212)	1.0
  (0, 32224)	1.0
  (0, 32322)	1.0
  (0, 32348)	1.0
  (0, 32398)	1.0
  (0, 32442)	2.0
  (0, 32645)	1.0
  (0, 32695)	1.0
  (0, 32697)	9.0
  (0, 32698)	5.0
  (0, 32699)	10.0
  (0, 32701)	2.0
  (0, 32702)	4.0
  (0, 32703)	1.0
  (0, 32705)	3.0
  (0, 32708)	4.0"
"  (0, 40)	1.0
  (0, 42)	8.0
  (0, 53)	1.0
  (0, 57)	1.0
  (0, 67)	4.0
  (0, 68)	1.0
  (0, 81)	1.0
  (0, 113)	2.0
  (0, 121)	2.0
  (0, 163)	1.0
  (0, 166)	2.0
  (0, 196)	1.0
  (0, 197)	1.0
  (0, 201)	3.0
  (0, 210)	2.0
  (0, 211)	1.0
  (0, 223)	1.0
  (0, 227)	1.0
  (0, 234)	2.0
  (0, 263)	1.0
  (0, 275)	1.0
  (0, 326)	1.0
  (0, 374)	1.0
  (0, 383)	1.0
  (0, 412)	3.0
  :	:
  (0, 32259)	1.0
  (0, 32322)	1.0
  (0, 32434)	1.0
  (0, 32437)	1.0
  (0, 32448)	2.0
  (0, 32526)	1.0
  (0, 32527)	1.0
  (0, 32542)	2.0
  (0, 32543)	1.0
  (0, 32581)	2.0
  (0, 32594)	2.0
  (0, 32595)	2.0
  (0, 32611)	2.0
  (0, 32645)	2.0
  (0, 32646)	1.0
  (0, 32649)	1.0
  (0, 32696)	17.0
  (0, 32697)	5.0
  (0, 32698)	40.0
  (0, 32699)	1.0
  (0, 32701)	3.0
  (0, 32702)	18.0
  (0, 32703)	1.0
  (0, 32705)	4.0
  (0, 32708)	5.0"
"  (0, 166)	2.0
  (0, 261)	1.0
  (0, 330)	1.0
  (0, 344)	1.0
  (0, 418)	1.0
  (0, 425)	1.0
  (0, 492)	9.0
  (0, 496)	2.0
  (0, 524)	1.0
  (0, 525)	1.0
  (0, 549)	1.0
  (0, 558)	5.0
  (0, 582)	1.0
  (0, 598)	1.0
  (0, 610)	2.0
  (0, 644)	2.0
  (0, 649)	1.0
  (0, 671)	1.0
  (0, 679)	1.0
  (0, 684)	1.0
  (0, 770)	2.0
  (0, 780)	1.0
  (0, 859)	4.0
  (0, 871)	1.0
  (0, 908)	14.0
  :	:
  (0, 31786)	1.0
  (0, 31811)	1.0
  (0, 31950)	1.0
  (0, 31960)	1.0
  (0, 31963)	1.0
  (0, 32022)	11.0
  (0, 32047)	1.0
  (0, 32061)	1.0
  (0, 32066)	2.0
  (0, 32076)	1.0
  (0, 32121)	1.0
  (0, 32398)	1.0
  (0, 32458)	1.0
  (0, 32581)	1.0
  (0, 32601)	1.0
  (0, 32643)	1.0
  (0, 32667)	1.0
  (0, 32697)	4.0
  (0, 32698)	4.0
  (0, 32699)	5.0
  (0, 32701)	2.0
  (0, 32702)	3.0
  (0, 32705)	7.0
  (0, 32706)	1.0
  (0, 32708)	3.0"
"  (0, 42)	1.0
  (0, 166)	6.0
  (0, 178)	1.0
  (0, 189)	1.0
  (0, 210)	2.0
  (0, 344)	1.0
  (0, 415)	1.0
  (0, 464)	2.0
  (0, 492)	17.0
  (0, 496)	1.0
  (0, 524)	1.0
  (0, 525)	1.0
  (0, 556)	1.0
  (0, 558)	4.0
  (0, 568)	1.0
  (0, 574)	1.0
  (0, 576)	1.0
  (0, 588)	1.0
  (0, 601)	1.0
  (0, 616)	1.0
  (0, 624)	1.0
  (0, 644)	3.0
  (0, 671)	1.0
  (0, 677)	1.0
  (0, 686)	2.0
  :	:
  (0, 31954)	1.0
  (0, 31963)	1.0
  (0, 32022)	21.0
  (0, 32029)	1.0
  (0, 32044)	1.0
  (0, 32067)	1.0
  (0, 32082)	1.0
  (0, 32165)	1.0
  (0, 32246)	2.0
  (0, 32398)	1.0
  (0, 32448)	1.0
  (0, 32482)	1.0
  (0, 32542)	1.0
  (0, 32567)	1.0
  (0, 32595)	1.0
  (0, 32695)	1.0
  (0, 32696)	8.0
  (0, 32697)	15.0
  (0, 32698)	11.0
  (0, 32699)	9.0
  (0, 32701)	2.0
  (0, 32702)	8.0
  (0, 32705)	7.0
  (0, 32706)	1.0
  (0, 32708)	12.0"
"  (0, 57)	2.0
  (0, 81)	1.0
  (0, 92)	1.0
  (0, 166)	6.0
  (0, 201)	2.0
  (0, 361)	1.0
  (0, 383)	1.0
  (0, 492)	17.0
  (0, 495)	1.0
  (0, 524)	1.0
  (0, 556)	3.0
  (0, 558)	5.0
  (0, 564)	2.0
  (0, 581)	1.0
  (0, 594)	1.0
  (0, 607)	1.0
  (0, 619)	1.0
  (0, 644)	2.0
  (0, 695)	1.0
  (0, 735)	1.0
  (0, 754)	1.0
  (0, 819)	1.0
  (0, 859)	1.0
  (0, 908)	8.0
  (0, 924)	1.0
  :	:
  (0, 31398)	6.0
  (0, 31420)	4.0
  (0, 31562)	1.0
  (0, 31632)	1.0
  (0, 31786)	1.0
  (0, 31810)	1.0
  (0, 31843)	1.0
  (0, 31963)	1.0
  (0, 31999)	1.0
  (0, 32001)	1.0
  (0, 32022)	13.0
  (0, 32036)	1.0
  (0, 32066)	1.0
  (0, 32072)	1.0
  (0, 32096)	1.0
  (0, 32446)	1.0
  (0, 32645)	1.0
  (0, 32696)	4.0
  (0, 32697)	5.0
  (0, 32698)	11.0
  (0, 32699)	3.0
  (0, 32701)	3.0
  (0, 32702)	4.0
  (0, 32705)	9.0
  (0, 32708)	4.0"
"  (0, 42)	1.0
  (0, 231)	1.0
  (0, 316)	1.0
  (0, 382)	1.0
  (0, 384)	1.0
  (0, 439)	1.0
  (0, 440)	1.0
  (0, 442)	1.0
  (0, 464)	2.0
  (0, 492)	7.0
  (0, 519)	1.0
  (0, 556)	2.0
  (0, 558)	1.0
  (0, 564)	1.0
  (0, 565)	1.0
  (0, 574)	1.0
  (0, 592)	2.0
  (0, 594)	2.0
  (0, 604)	1.0
  (0, 644)	1.0
  (0, 674)	2.0
  (0, 754)	1.0
  (0, 781)	1.0
  (0, 799)	1.0
  (0, 826)	1.0
  :	:
  (0, 31926)	1.0
  (0, 31928)	1.0
  (0, 31958)	5.0
  (0, 32022)	1.0
  (0, 32047)	1.0
  (0, 32105)	2.0
  (0, 32203)	1.0
  (0, 32215)	1.0
  (0, 32322)	1.0
  (0, 32349)	1.0
  (0, 32437)	1.0
  (0, 32448)	1.0
  (0, 32523)	1.0
  (0, 32595)	1.0
  (0, 32645)	1.0
  (0, 32695)	1.0
  (0, 32696)	5.0
  (0, 32697)	1.0
  (0, 32698)	14.0
  (0, 32699)	8.0
  (0, 32701)	1.0
  (0, 32702)	1.0
  (0, 32705)	2.0
  (0, 32706)	3.0
  (0, 32708)	3.0"
"  (0, 42)	1.0
  (0, 53)	1.0
  (0, 81)	1.0
  (0, 94)	1.0
  (0, 140)	1.0
  (0, 166)	2.0
  (0, 201)	2.0
  (0, 263)	1.0
  (0, 271)	2.0
  (0, 326)	1.0
  (0, 492)	9.0
  (0, 514)	1.0
  (0, 528)	1.0
  (0, 556)	4.0
  (0, 558)	6.0
  (0, 568)	1.0
  (0, 594)	3.0
  (0, 644)	1.0
  (0, 688)	2.0
  (0, 730)	1.0
  (0, 742)	1.0
  (0, 760)	1.0
  (0, 770)	1.0
  (0, 786)	1.0
  (0, 795)	2.0
  :	:
  (0, 32067)	2.0
  (0, 32105)	2.0
  (0, 32121)	1.0
  (0, 32186)	1.0
  (0, 32203)	1.0
  (0, 32213)	1.0
  (0, 32215)	12.0
  (0, 32216)	1.0
  (0, 32437)	1.0
  (0, 32441)	1.0
  (0, 32448)	1.0
  (0, 32526)	2.0
  (0, 32542)	1.0
  (0, 32581)	1.0
  (0, 32594)	1.0
  (0, 32595)	3.0
  (0, 32645)	1.0
  (0, 32696)	8.0
  (0, 32697)	3.0
  (0, 32698)	25.0
  (0, 32699)	11.0
  (0, 32701)	4.0
  (0, 32702)	11.0
  (0, 32704)	1.0
  (0, 32708)	4.0"
"  (0, 40)	2.0
  (0, 42)	16.0
  (0, 70)	1.0
  (0, 81)	2.0
  (0, 166)	4.0
  (0, 210)	1.0
  (0, 249)	1.0
  (0, 274)	1.0
  (0, 361)	1.0
  (0, 378)	1.0
  (0, 439)	1.0
  (0, 442)	1.0
  (0, 446)	1.0
  (0, 449)	1.0
  (0, 464)	1.0
  (0, 492)	23.0
  (0, 495)	1.0
  (0, 556)	8.0
  (0, 558)	7.0
  (0, 564)	1.0
  (0, 592)	1.0
  (0, 594)	6.0
  (0, 644)	4.0
  (0, 671)	1.0
  (0, 688)	1.0
  :	:
  (0, 32096)	1.0
  (0, 32099)	1.0
  (0, 32187)	2.0
  (0, 32205)	1.0
  (0, 32215)	7.0
  (0, 32216)	1.0
  (0, 32233)	1.0
  (0, 32322)	1.0
  (0, 32398)	1.0
  (0, 32437)	1.0
  (0, 32476)	1.0
  (0, 32560)	1.0
  (0, 32581)	4.0
  (0, 32595)	2.0
  (0, 32645)	1.0
  (0, 32696)	18.0
  (0, 32697)	10.0
  (0, 32698)	26.0
  (0, 32699)	7.0
  (0, 32701)	6.0
  (0, 32702)	8.0
  (0, 32703)	1.0
  (0, 32705)	7.0
  (0, 32706)	3.0
  (0, 32708)	14.0"
"  (0, 81)	1.0
  (0, 91)	1.0
  (0, 105)	1.0
  (0, 150)	1.0
  (0, 163)	1.0
  (0, 166)	3.0
  (0, 196)	1.0
  (0, 272)	1.0
  (0, 449)	1.0
  (0, 492)	25.0
  (0, 503)	1.0
  (0, 530)	1.0
  (0, 558)	22.0
  (0, 582)	2.0
  (0, 588)	1.0
  (0, 610)	2.0
  (0, 644)	2.0
  (0, 674)	1.0
  (0, 684)	1.0
  (0, 697)	1.0
  (0, 742)	1.0
  (0, 761)	1.0
  (0, 785)	1.0
  (0, 837)	1.0
  (0, 839)	1.0
  :	:
  (0, 31949)	1.0
  (0, 31991)	1.0
  (0, 32022)	17.0
  (0, 32044)	1.0
  (0, 32103)	1.0
  (0, 32322)	1.0
  (0, 32324)	1.0
  (0, 32398)	2.0
  (0, 32416)	1.0
  (0, 32442)	1.0
  (0, 32447)	1.0
  (0, 32526)	2.0
  (0, 32565)	1.0
  (0, 32581)	2.0
  (0, 32612)	1.0
  (0, 32659)	1.0
  (0, 32696)	5.0
  (0, 32697)	1.0
  (0, 32698)	12.0
  (0, 32699)	1.0
  (0, 32701)	1.0
  (0, 32702)	6.0
  (0, 32705)	8.0
  (0, 32707)	1.0
  (0, 32708)	4.0"
"  (0, 42)	3.0
  (0, 57)	1.0
  (0, 166)	6.0
  (0, 184)	1.0
  (0, 201)	1.0
  (0, 233)	1.0
  (0, 234)	1.0
  (0, 408)	1.0
  (0, 415)	1.0
  (0, 446)	1.0
  (0, 464)	1.0
  (0, 482)	1.0
  (0, 492)	22.0
  (0, 525)	1.0
  (0, 538)	1.0
  (0, 556)	1.0
  (0, 558)	3.0
  (0, 574)	1.0
  (0, 588)	2.0
  (0, 594)	1.0
  (0, 619)	1.0
  (0, 631)	1.0
  (0, 644)	1.0
  (0, 651)	1.0
  (0, 760)	1.0
  :	:
  (0, 31728)	3.0
  (0, 31786)	1.0
  (0, 31809)	1.0
  (0, 31812)	1.0
  (0, 31919)	1.0
  (0, 31959)	1.0
  (0, 31997)	1.0
  (0, 32001)	1.0
  (0, 32022)	16.0
  (0, 32027)	1.0
  (0, 32067)	1.0
  (0, 32082)	2.0
  (0, 32094)	1.0
  (0, 32121)	1.0
  (0, 32200)	1.0
  (0, 32543)	1.0
  (0, 32600)	1.0
  (0, 32696)	3.0
  (0, 32697)	3.0
  (0, 32698)	11.0
  (0, 32699)	2.0
  (0, 32702)	6.0
  (0, 32705)	1.0
  (0, 32706)	1.0
  (0, 32708)	3.0"
"  (0, 67)	1.0
  (0, 121)	1.0
  (0, 163)	2.0
  (0, 166)	4.0
  (0, 201)	1.0
  (0, 221)	2.0
  (0, 223)	1.0
  (0, 230)	1.0
  (0, 234)	1.0
  (0, 239)	1.0
  (0, 442)	1.0
  (0, 464)	1.0
  (0, 492)	26.0
  (0, 514)	1.0
  (0, 524)	1.0
  (0, 528)	2.0
  (0, 531)	1.0
  (0, 544)	1.0
  (0, 556)	2.0
  (0, 558)	4.0
  (0, 610)	4.0
  (0, 633)	1.0
  (0, 644)	3.0
  (0, 677)	1.0
  (0, 684)	1.0
  :	:
  (0, 31949)	1.0
  (0, 31997)	1.0
  (0, 32022)	29.0
  (0, 32029)	1.0
  (0, 32044)	2.0
  (0, 32047)	1.0
  (0, 32105)	1.0
  (0, 32134)	1.0
  (0, 32215)	1.0
  (0, 32220)	1.0
  (0, 32345)	1.0
  (0, 32437)	1.0
  (0, 32527)	1.0
  (0, 32598)	1.0
  (0, 32696)	5.0
  (0, 32697)	9.0
  (0, 32698)	10.0
  (0, 32699)	12.0
  (0, 32701)	3.0
  (0, 32702)	6.0
  (0, 32703)	2.0
  (0, 32704)	1.0
  (0, 32705)	7.0
  (0, 32708)	12.0
  (0, 32721)	1.0"
"  (0, 53)	1.0
  (0, 67)	1.0
  (0, 81)	1.0
  (0, 151)	2.0
  (0, 166)	4.0
  (0, 178)	2.0
  (0, 232)	1.0
  (0, 274)	1.0
  (0, 344)	1.0
  (0, 363)	2.0
  (0, 412)	1.0
  (0, 415)	2.0
  (0, 442)	1.0
  (0, 464)	1.0
  (0, 482)	1.0
  (0, 492)	25.0
  (0, 495)	1.0
  (0, 524)	1.0
  (0, 551)	1.0
  (0, 558)	3.0
  (0, 588)	1.0
  (0, 605)	1.0
  (0, 607)	1.0
  (0, 617)	1.0
  (0, 618)	2.0
  :	:
  (0, 32105)	1.0
  (0, 32128)	1.0
  (0, 32151)	1.0
  (0, 32159)	1.0
  (0, 32215)	1.0
  (0, 32245)	1.0
  (0, 32322)	1.0
  (0, 32349)	1.0
  (0, 32398)	1.0
  (0, 32448)	1.0
  (0, 32449)	1.0
  (0, 32479)	1.0
  (0, 32527)	1.0
  (0, 32543)	1.0
  (0, 32581)	3.0
  (0, 32595)	1.0
  (0, 32645)	2.0
  (0, 32696)	2.0
  (0, 32697)	18.0
  (0, 32698)	16.0
  (0, 32699)	13.0
  (0, 32701)	7.0
  (0, 32702)	8.0
  (0, 32705)	3.0
  (0, 32708)	6.0"
"  (0, 88)	1.0
  (0, 166)	1.0
  (0, 201)	1.0
  (0, 239)	1.0
  (0, 276)	1.0
  (0, 415)	1.0
